week_number,work_location,shift_time,department_group,actual_attendance,greykite_forecast,greykite_forecast_lower_95,greykite_forecast_upper_95,four_week_rolling_avg,six_week_rolling_avg,exponential_smoothing_alpha_2,exponential_smoothing_alpha_4,exponential_smoothing_alpha_6,exponential_smoothing_alpha_8,exponential_smoothing_alpha_1
2025-W10,NJ Newark Lister Ave,AM,Production,89.56,93.27155561866273,77.65302038315205,108.89009085417341,83.83,83.36,85.83,86.0,87.19,88.31,89.36
2025-W11,NJ Newark Lister Ave,AM,Production,89.48,95.34668205646842,79.73656230869776,110.95680180423909,87.84,84.59,86.53,87.33,88.58,89.37,89.69
2025-W12,NJ Newark Lister Ave,AM,Production,88.24,94.71267914457825,79.08975418146224,110.33560410769425,87.53,84.98,86.66,87.54,88.71,89.27,89.15
2025-W13,NJ Newark Lister Ave,AM,Production,88.69,94.26134295008039,78.63874370125191,109.88394219890887,89.26,88.07,87.17,88.18,88.79,88.85,88.81
2025-W14,NJ Newark Lister Ave,AM,Production,90.28,94.91881864096646,79.30689326456572,110.53074401736721,89.15,88.06,87.58,88.56,88.94,88.99,89.02
2025-W15,NJ Newark Lister Ave,AM,Production,89.21,94.80301561226341,79.18644434991546,110.41958687461135,89.13,89.28,88.03,89.0,89.33,89.45,89.56
2025-W16,NJ Newark Lister Ave,AM,Production,89.29,94.53963457094882,78.9122099367418,110.16705920515584,89.22,89.3,88.33,89.19,89.42,89.47,89.48
2025-W17,NJ Newark Lister Ave,AM,Production,90.45,95.36529256643304,79.74497446063877,110.98561067222731,89.07,89.02,88.31,88.8,88.7,88.48,88.24
2025-W18,NJ Newark Lister Ave,AM,Production,90.08,95.97722195646831,80.36629035143523,111.5881535615014,88.99,88.97,88.39,88.76,88.7,88.65,88.69
2025-W19,NJ Newark Lister Ave,AM,Production,91.49,95.4544752685469,79.81068824638466,111.09826229070914,89.17,89.21,88.79,89.38,89.65,89.96,90.28
2025-W20,NJ Newark Lister Ave,AM,Production,91.9,94.95601551413337,79.30902126973544,110.6030097585313,89.11,89.24,88.87,89.31,89.38,89.36,89.21
2025-W21,NJ Newark Lister Ave,AM,Production,92.04,96.63947410918672,80.91073839945946,112.36820981891398,89.37,89.2,88.95,89.3,89.33,89.3,89.29
2025-W22,NJ Newark Lister Ave,AM,Production,92.64,96.41077156485171,80.69613614641416,112.12540698328927,89.94,89.42,89.33,89.97,90.38,90.8,91.27
2025-W23,NJ Newark Lister Ave,AM,Production,90.84,98.2108849531839,82.54059035452624,113.88117955184157,89.89,89.75,89.49,90.02,90.19,90.2,90.08
2025-W24,NJ Newark Lister Ave,AM,Production,88.15,96.5186184084071,79.36089580707721,113.67634100973697,90.49,90.23,89.9,90.62,90.98,91.23,91.49
2025-W25,NJ Newark Lister Ave,AM,Production,91.64,100.88331285899962,83.76218458201883,118.0044411359804,91.17,90.51,90.32,91.15,91.54,91.77,91.9
2024-W41,NJ Newark Lister Ave,PM,Shipping,82.69,85.10799327433133,65.49065551493563,104.72533103372704,94.36,95.64,93.33,95.82,97.04,98.2,99.42
2024-W42,NJ Newark Lister Ave,PM,Shipping,81.33,80.86166820816982,61.18436788007368,100.53896853626595,95.81,95.01,93.8,95.64,96.01,95.91,95.41
2024-W43,NJ Newark Lister Ave,PM,Shipping,76.6,76.03368605498652,56.417970122054854,95.64940198791818,94.29,93.72,92.93,93.2,92.26,91.13,90.05
2024-W44,NJ Newark Lister Ave,PM,Shipping,72.29,71.41031633537285,51.75482138875445,91.06581128199126,91.67,92.47,90.82,89.08,86.8,84.79,83.17
2024-W45,NJ Newark Lister Ave,PM,Shipping,76.23,79.4130566689529,59.72617147794209,99.09994185996372,88.26,90.65,89.48,87.23,85.42,84.56,84.5
2024-W46,NJ Newark Lister Ave,PM,Shipping,79.37,76.01104945141874,56.516345047685355,95.50575385515214,85.14,88.89,88.02,85.36,83.76,83.05,82.69
2024-W47,NJ Newark Lister Ave,PM,Shipping,75.23,75.96212396417725,56.44133732881197,95.48291059954254,82.87,86.07,86.51,83.64,82.25,81.65,81.33
2024-W48,NJ Newark Lister Ave,PM,Shipping,67.74,70.02127616336479,50.374346984527214,89.66820534220236,81.11,82.9,84.25,80.64,78.75,77.56,76.6
2024-W49,NJ Newark Lister Ave,PM,Shipping,75.23,71.84991919050265,52.201968697826985,91.49786968317831,78.09,79.86,81.64,77.21,74.86,73.35,72.29
2024-W50,NJ Newark Lister Ave,PM,Shipping,75.13,78.47288949583232,58.605415475881394,98.34036351578325,76.59,78.74,80.51,76.82,75.67,75.64,76.23
2024-W51,NJ Newark Lister Ave,PM,Shipping,85.11,80.50792709317105,60.663709055551635,100.35214513079046,76.1,77.99,80.28,77.84,77.88,78.62,79.37
2024-W52,NJ Newark Lister Ave,PM,Shipping,54.89,61.98217627791081,42.49940070491252,81.4649518509091,75.75,76.83,79.26,76.81,76.31,75.92,75.23
2025-W01,NJ Newark Lister Ave,PM,Shipping,61.61,54.44351152555048,34.9373669491054,73.94965610199554,74.69,74.61,76.95,73.23,71.2,69.39,67.74
2025-W02,NJ Newark Lister Ave,PM,Shipping,71.36,73.30761612253463,53.61712410129158,92.99810814377767,74.43,74.36,76.61,74.02,73.6,74.05,75.23
2025-W03,NJ Newark Lister Ave,PM,Shipping,87.63,93.46870831458537,73.8184295350849,113.11898709408584,73.29,74.85,76.33,74.44,74.48,74.9,75.13
2025-W04,NJ Newark Lister Ave,PM,Shipping,90.36,81.36474441658865,61.830373014595196,100.8991158185821,75.49,76.13,77.92,78.43,80.64,82.96,85.11
2025-W05,NJ Newark Lister Ave,PM,Shipping,79.1,81.9789725815969,62.58185374345678,101.37609141973704,72.8,72.33,73.74,69.5,65.54,60.66,54.89
2025-W06,NJ Newark Lister Ave,PM,Shipping,103.53,112.51658749964956,93.20649276780854,131.8266822314906,68.98,69.85,71.11,66.07,63.02,61.45,61.61
2025-W07,NJ Newark Lister Ave,PM,Shipping,149.59,132.17324049728123,112.822653049672,151.52382794489046,68.14,70.5,71.17,68.27,68.12,69.41,71.36
2025-W08,NJ Newark Lister Ave,PM,Shipping,85.15,101.28144690305979,81.86378972133983,120.69910408477975,68.86,72.41,74.26,75.61,79.32,83.61,87.63
2025-W09,NJ Newark Lister Ave,PM,Shipping,86.36,78.87091518425271,59.549021426967386,98.19280894153803,77.01,74.9,77.36,81.38,85.87,89.0,90.36
2025-W10,NJ Newark Lister Ave,PM,Shipping,91.79,91.29336563522985,72.10805127629419,110.4786799941655,81.77,74.02,77.7,80.47,81.79,81.05,79.1
2025-W11,NJ Newark Lister Ave,PM,Shipping,100.0,102.2909543978515,83.05998142047585,121.52192737522714,89.63,81.09,82.16,88.78,93.97,98.42,103.53
2025-W12,NJ Newark Lister Ave,PM,Shipping,87.62,88.22065914454083,68.99810250306726,107.4432157860144,100.73,92.57,91.13,106.98,121.73,135.94,149.59
2025-W13,NJ Newark Lister Ave,PM,Shipping,80.87,78.11836176027526,58.94771433810537,97.28900918244516,99.14,95.48,89.83,97.06,97.01,92.28,85.15
2025-W14,NJ Newark Lister Ave,PM,Shipping,86.36,87.53190997172668,68.30054920395018,106.76327073950317,101.3,95.22,89.1,92.5,90.37,87.5,86.36
2025-W15,NJ Newark Lister Ave,PM,Shipping,90.26,92.50284191707132,73.33481422785344,111.6708696062892,98.18,95.49,89.66,92.21,91.23,90.93,91.79
2025-W16,NJ Newark Lister Ave,PM,Shipping,86.36,82.43896088618816,63.26157818654756,101.61634358582876,90.5,99.61,91.62,95.51,96.94,99.25,102.11
2025-W17,NJ Newark Lister Ave,PM,Shipping,72.93,75.76966677431713,56.57506128913724,94.96427225949702,90.1,96.3,89.87,90.32,87.89,84.86,80.99
2025-W18,NJ Newark Lister Ave,PM,Shipping,82.11,81.08054356949043,62.15582260837763,100.00526453060323,88.67,87.57,87.98,86.22,83.36,81.53,80.87
2025-W19,NJ Newark Lister Ave,PM,Shipping,84.49,86.68997353944206,68.38606400605755,104.99388307282658,87.09,87.84,87.66,86.28,85.19,85.4,86.36
2025-W20,NJ Newark Lister Ave,PM,Shipping,84.41,84.8958731618789,66.59803745400056,103.19370886975723,83.83,87.96,87.5,86.5,86.15,86.53,86.83
2025-W21,NJ Newark Lister Ave,PM,Shipping,89.95,85.36229416816143,67.12887744882059,103.59571088750226,84.26,86.41,86.7,85.22,84.4,83.85,83.12
2025-W22,NJ Newark Lister Ave,PM,Shipping,85.26,83.13421644625343,64.72564020438277,101.5427926881241,85.01,83.61,86.12,84.48,83.68,83.26,83.08
2025-W23,NJ Newark Lister Ave,PM,Shipping,89.0,91.48008415911954,72.93894198840043,110.02122632983865,83.19,83.33,84.87,82.38,80.83,79.7,78.79
2025-W24,NJ Newark Lister Ave,PM,Shipping,92.54,91.99356611994047,71.73930852671683,112.24782371316411,82.59,84.04,84.79,83.36,83.3,83.77,84.49
2025-W25,NJ Newark Lister Ave,PM,Shipping,87.28,89.53581219458901,69.33500676984308,109.73661761933495,82.99,83.68,84.7,83.82,83.99,84.29,84.41
2024-W01,NJ Swedesboro Commerce Blvd,AM,Production,68.27,62.7816152286352,46.25137588591391,79.31185457135649,86.38,86.35,85.38,85.98,85.86,85.26,84.26
2024-W02,NJ Swedesboro Commerce Blvd,AM,Production,82.99,84.79296625134047,68.37437894666678,101.21155355601417,87.37,86.62,86.25,87.54,88.3,88.96,89.72
2024-W03,NJ Swedesboro Commerce Blvd,AM,Production,82.43,84.9971511562306,68.64998811974075,101.34431419272045,87.85,87.11,86.48,87.46,87.72,87.66,87.36
2024-W04,NJ Swedesboro Commerce Blvd,AM,Production,81.92,76.54895464211214,60.582690229403426,92.51521905482085,86.07,86.57,85.65,85.32,83.95,81.87,78.88
2024-W05,NJ Swedesboro Commerce Blvd,AM,Production,88.97,81.67561892345677,65.75961240541082,97.59162544150271,86.09,86.46,85.3,84.37,82.25,79.46,77.11
2024-W06,NJ Swedesboro Commerce Blvd,AM,Production,88.28,93.55724879960644,77.61913140531436,109.49536619389852,81.28,83.74,83.23,80.15,77.66,76.62,76.43
2024-W07,NJ Swedesboro Commerce Blvd,AM,Production,87.11,95.46081254750533,79.5277036798992,111.39392141511145,79.6,83.48,83.17,81.6,81.39,82.01,82.99
2024-W08,NJ Swedesboro Commerce Blvd,AM,Production,89.07,87.32467314693001,71.42272077782738,103.22662551603264,80.65,81.93,83.0,81.98,82.05,82.35,82.43
2024-W09,NJ Swedesboro Commerce Blvd,AM,Production,91.05,88.96908683039453,73.0949155152191,104.84325814556996,80.96,80.62,82.62,81.71,81.62,81.55,81.35
2024-W10,NJ Swedesboro Commerce Blvd,AM,Production,90.34,92.24006622146459,76.38084817533846,108.09928426759072,83.9,82.4,84.0,84.7,86.02,87.46,88.97
2024-W11,NJ Swedesboro Commerce Blvd,AM,Production,91.01,90.40858196032974,74.54972170325301,106.26744221740647,85.19,83.48,84.89,86.12,87.36,88.11,88.28
2024-W12,NJ Swedesboro Commerce Blvd,AM,Production,89.24,88.80967077745466,72.94332925048649,104.67601230442283,86.37,85.1,85.34,86.51,87.21,87.32,87.11
2024-W13,NJ Swedesboro Commerce Blvd,AM,Production,86.52,89.60277086132125,73.74248478072079,105.4630569419217,88.27,86.03,85.98,87.34,88.07,88.4,88.7
2024-W14,NJ Swedesboro Commerce Blvd,AM,Production,86.65,88.688039777035,72.82944218545082,104.54663736861919,88.58,87.34,86.81,88.52,89.47,90.05,90.49
2024-W15,NJ Swedesboro Commerce Blvd,AM,Production,85.77,86.98358352631948,71.1190656114502,102.84810144118876,89.12,88.95,87.53,89.27,90.01,90.29,90.34
2024-W16,NJ Swedesboro Commerce Blvd,AM,Production,87.3,87.67373692235117,71.81116835867624,103.5363054860261,90.05,89.22,88.14,89.82,90.4,90.59,90.67
2024-W17,NJ Swedesboro Commerce Blvd,AM,Production,91.79,89.57042230033302,73.70479408786434,105.4360505128017,90.11,89.34,88.29,89.47,89.53,89.27,88.93
2024-W18,NJ Swedesboro Commerce Blvd,AM,Production,87.8,91.0781905407708,75.21503892425655,106.94134215728506,89.01,89.19,87.84,88.09,87.39,86.6,85.92
2024-W19,NJ Swedesboro Commerce Blvd,AM,Production,86.77,91.67760428528504,75.80121878854345,107.55398978202663,87.97,88.79,87.54,87.37,86.74,86.38,86.32
2024-W20,NJ Swedesboro Commerce Blvd,AM,Production,84.74,90.2786283489234,74.3494425143651,106.20781418348172,86.73,88.01,87.18,86.72,86.15,85.89,85.77
2024-W21,NJ Swedesboro Commerce Blvd,AM,Production,89.7,90.94447574372397,74.96015190456966,106.92879958287828,86.34,87.48,87.2,86.96,86.85,87.03,87.3
2024-W22,NJ Swedesboro Commerce Blvd,AM,Production,89.37,89.56657843692139,73.64017116708197,105.4929857067608,87.73,87.63,88.07,88.81,89.72,90.77,91.79
2024-W23,NJ Swedesboro Commerce Blvd,AM,Production,86.08,90.20920776072808,74.27627928091044,106.14213624054571,88.09,87.45,88.02,88.4,88.55,88.37,87.8
2024-W24,NJ Swedesboro Commerce Blvd,AM,Production,86.73,91.24253473861242,73.06290317820218,109.42216629902266,88.34,87.57,87.76,87.73,87.46,87.08,86.77
2024-W25,NJ Swedesboro Commerce Blvd,AM,Production,87.66,91.26648298629857,73.0204016713204,109.51256430127674,87.67,87.29,87.13,86.49,85.77,85.12,84.63
2024-W26,NJ Swedesboro Commerce Blvd,AM,Production,87.36,89.0282577956942,71.55776487034073,106.49875072104767,87.09,87.87,87.55,87.58,87.84,88.43,89.31
2024-W27,NJ Swedesboro Commerce Blvd,AM,Production,87.91,92.10050536838493,74.54928801147918,109.65172272529068,87.38,88.16,87.84,88.15,88.56,88.93,89.06
2024-W28,NJ Swedesboro Commerce Blvd,AM,Production,86.2,89.59631094220391,73.25144685882617,105.94117502558166,87.22,87.24,87.49,87.32,87.06,86.64,86.08
2024-W29,NJ Swedesboro Commerce Blvd,AM,Production,68.32,92.00383543214534,75.78466239749525,108.22300846679542,87.79,87.06,87.34,87.09,86.87,86.71,86.73
2024-W30,NJ Swedesboro Commerce Blvd,AM,Production,93.03,93.98059791460493,77.75595814402338,110.20523768518648,87.37,87.21,87.4,87.31,87.34,87.47,87.66
2024-W31,NJ Swedesboro Commerce Blvd,AM,Production,89.83,91.09521709012535,74.87302001092141,107.31741416932928,86.94,87.7,87.4,87.33,87.35,87.38,87.36
2024-W32,NJ Swedesboro Commerce Blvd,AM,Production,87.55,87.82665313833614,71.60230036536758,104.0510059113047,87.71,87.66,87.73,88.06,88.48,88.92,89.36
2024-W33,NJ Swedesboro Commerce Blvd,AM,Production,88.34,87.73513743655788,71.5040990637161,103.96617580939966,87.48,87.09,87.34,87.11,86.78,86.28,85.66
2024-W34,NJ Swedesboro Commerce Blvd,AM,Production,85.59,87.05219115454982,70.81157380498396,103.29280850411567,87.58,87.42,87.47,87.47,87.56,87.9,89.09
2024-W35,NJ Swedesboro Commerce Blvd,AM,Production,88.43,87.51464076360985,71.15052923214509,103.8787522950746,88.71,88.21,88.21,89.23,90.37,91.35,91.91
2024-W36,NJ Swedesboro Commerce Blvd,AM,Production,86.02,86.34846182955849,69.99818260263007,102.69874105648691,88.82,88.61,88.51,89.48,90.02,90.09,89.83
2024-W37,NJ Swedesboro Commerce Blvd,AM,Production,86.9,89.20221095219202,72.97992062787947,105.42450127650457,89.6,88.7,88.33,88.68,88.49,88.04,87.55
2024-W38,NJ Swedesboro Commerce Blvd,AM,Production,89.1,90.15144929425882,73.89919314045014,106.40370544806751,89.36,88.49,88.3,88.5,88.32,88.15,88.18
2024-W39,NJ Swedesboro Commerce Blvd,AM,Production,87.53,89.43344922412463,73.181756782678,105.68514166557127,87.76,88.6,87.76,87.26,86.59,86.03,85.59
2024-W40,NJ Swedesboro Commerce Blvd,AM,Production,88.16,87.2598578815313,70.84402504289686,103.67569072016575,87.4,88.53,87.9,87.75,87.73,87.97,88.43
2024-W41,NJ Swedesboro Commerce Blvd,AM,Production,88.61,86.31012026760938,69.8580521115404,102.76218842367835,87.0,87.58,87.52,87.04,86.69,86.41,86.02
2024-W42,NJ Swedesboro Commerce Blvd,AM,Production,87.74,83.79298629296083,67.45104654639783,100.13492603952383,86.74,87.07,87.39,86.98,86.82,86.8,86.9
2024-W43,NJ Swedesboro Commerce Blvd,AM,Production,90.9,85.09488307582255,67.64992736775991,102.53983878388519,87.53,87.29,87.67,87.71,88.0,88.39,88.79
2024-W44,NJ Swedesboro Commerce Blvd,AM,Production,89.13,85.43795605433782,67.25627070880545,103.61964139987019,87.3,87.21,87.65,87.64,87.72,87.71,87.53
2024-W45,NJ Swedesboro Commerce Blvd,AM,Production,76.77,80.55225971600686,62.4540386217238,98.65048081028992,87.85,87.64,87.75,87.85,87.98,88.07,88.16
2024-W46,NJ Swedesboro Commerce Blvd,AM,Production,85.09,77.06544409411335,59.652738939339955,94.47814924888674,88.28,87.66,87.92,88.15,88.36,88.5,88.61
2024-W47,NJ Swedesboro Commerce Blvd,AM,Production,87.37,76.22488980524632,59.42824388895958,93.02153572153307,88.01,87.95,87.88,87.98,87.99,87.89,87.74
2024-W48,NJ Swedesboro Commerce Blvd,AM,Production,87.97,77.12321477730272,60.50416306559592,93.74226648900952,88.86,88.63,88.48,89.16,89.74,90.3,90.9
2024-W49,NJ Swedesboro Commerce Blvd,AM,Production,78.32,80.55460038021718,64.26982534107309,96.83937541936128,89.1,88.69,88.62,89.15,89.37,89.36,89.13
2024-W50,NJ Swedesboro Commerce Blvd,AM,Production,83.1,89.78900177893225,73.50815832715222,106.06984523071227,89.18,88.92,88.68,89.07,89.12,89.03,88.95
2024-W51,NJ Swedesboro Commerce Blvd,AM,Production,88.37,85.59132529396778,67.78883800617022,103.39381258176535,88.45,88.36,87.92,87.39,86.61,85.81,85.09
2024-W52,NJ Swedesboro Commerce Blvd,AM,Production,70.91,69.17613996741989,50.76659071813984,87.58568921669993,87.58,88.16,87.81,87.38,87.06,87.04,87.37
2025-W01,NJ Swedesboro Commerce Blvd,AM,Production,66.41,64.53737704628122,46.75625231051093,82.31850178205151,86.88,87.97,87.55,86.99,86.61,86.42,86.22
2025-W02,NJ Swedesboro Commerce Blvd,AM,Production,85.76,80.4895173642167,64.16520357107791,96.81383115735548,86.49,87.38,87.54,87.17,87.12,87.27,87.46
2025-W03,NJ Swedesboro Commerce Blvd,AM,Production,89.26,91.54697248509564,75.18485529524494,107.90908967494633,85.94,86.29,86.59,85.39,84.49,83.7,82.9
2025-W04,NJ Swedesboro Commerce Blvd,AM,Production,79.23,80.98290673819922,64.86795993759132,97.09785353880712,86.13,86.14,86.89,86.49,86.67,87.21,88.06
2025-W05,NJ Swedesboro Commerce Blvd,AM,Production,85.75,81.38256700759192,65.36765289874675,97.39748111643708,85.69,86.08,86.44,85.68,85.3,84.88,84.12
2025-W06,NJ Swedesboro Commerce Blvd,AM,Production,98.96,93.82464445739188,77.83422400708763,109.81506490769614,84.18,85.06,85.5,83.9,82.69,81.58,80.67
2025-W07,NJ Swedesboro Commerce Blvd,AM,Production,129.4,99.59594893611781,83.56749101861892,115.62440685361669,85.99,85.66,86.32,86.29,87.07,88.24,89.65
2025-W08,NJ Swedesboro Commerce Blvd,AM,Production,85.39,91.13115881986268,75.08082767887598,107.18148996084938,84.44,84.87,85.69,84.86,84.32,83.36,81.34
2025-W09,NJ Swedesboro Commerce Blvd,AM,Production,88.71,90.61606552753983,74.64683101288581,106.58530004219385,82.59,83.96,84.0,81.75,80.16,78.97,78.31
2025-W10,NJ Swedesboro Commerce Blvd,AM,Production,88.67,94.60693337072784,78.6529021865951,110.56096455486059,83.53,83.17,84.11,82.83,82.69,83.3,84.59
2025-W11,NJ Swedesboro Commerce Blvd,AM,Production,91.73,93.91286545568974,77.96824890689693,109.85748200448255,86.06,85.89,87.18,89.71,93.12,96.71,100.0
2025-W12,NJ Swedesboro Commerce Blvd,AM,Production,89.73,91.63020478413377,75.67088035885935,107.58952920940818,94.8,92.26,93.38,102.36,111.38,119.83,127.47
2025-W13,NJ Swedesboro Commerce Blvd,AM,Production,92.07,92.1685550789874,76.21007776062847,108.12703239734633,97.56,91.53,91.74,94.99,94.6,91.12,85.8
2025-W14,NJ Swedesboro Commerce Blvd,AM,Production,86.08,91.89527129903301,75.94982453651257,107.84071806155346,98.04,92.04,91.01,92.12,90.7,88.93,88.43
2025-W15,NJ Swedesboro Commerce Blvd,AM,Production,87.67,89.98527689395418,74.03367202923721,105.93688175867115,94.75,94.05,90.45,90.56,89.39,88.71,88.66
2025-W16,NJ Swedesboro Commerce Blvd,AM,Production,89.47,90.03742450829628,74.07334230078307,106.0015067158095,88.42,95.02,90.56,90.73,90.29,90.46,91.03
2025-W17,NJ Swedesboro Commerce Blvd,AM,Production,88.27,91.87330994116653,75.91962725813238,107.82699262420067,89.29,93.37,90.35,90.25,89.79,89.64,89.42
2025-W18,NJ Swedesboro Commerce Blvd,AM,Production,91.79,93.51165039878751,77.56660064301482,109.4567001545602,90.23,89.17,90.71,91.01,91.21,91.63,92.07
2025-W19,NJ Swedesboro Commerce Blvd,AM,Production,90.41,94.4361236789667,78.4542841754685,110.41796318246489,89.52,89.16,89.67,88.86,87.96,87.08,86.08
2025-W20,NJ Swedesboro Commerce Blvd,AM,Production,90.78,93.50563226820493,77.52453207887267,109.4867324575372,88.54,88.93,89.12,88.14,87.46,87.13,87.14
2025-W21,NJ Swedesboro Commerce Blvd,AM,Production,89.85,93.87000637821849,77.79836805031756,109.94164470611942,88.61,89.08,89.2,88.69,88.67,89.0,89.47
2025-W22,NJ Swedesboro Commerce Blvd,AM,Production,92.44,91.95184909319651,75.89747656206123,108.0062216243318,87.74,88.66,89.0,88.52,88.43,88.41,88.27
2025-W23,NJ Swedesboro Commerce Blvd,AM,Production,90.15,93.06482429721571,77.05797936284611,109.0716692315853,89.2,89.11,89.61,89.88,90.48,91.14,91.79
2025-W24,NJ Swedesboro Commerce Blvd,AM,Production,86.96,90.69773492176698,73.17648014353045,108.2189897000035,90.01,88.9,89.78,90.1,90.44,90.56,90.41
2025-W25,NJ Swedesboro Commerce Blvd,AM,Production,90.68,92.05281110042476,74.56233830302516,109.54328389782437,90.33,89.69,90.0,90.38,90.65,90.74,90.78
2024-W41,TX Irving,PM,Shipping,94.44,103.27734816491152,77.78983679794507,128.76485953187796,87.19,89.02,88.25,89.01,90.09,91.44,92.75
2024-W42,TX Irving,PM,Shipping,95.52,89.92071607715697,64.3552993047737,115.48613284954024,87.54,88.59,88.28,88.77,89.08,89.01,88.41
2024-W43,TX Irving,PM,Shipping,88.06,88.57594480813907,63.09054057318741,114.06134904309073,89.42,87.77,88.52,89.08,89.36,89.44,89.55
2024-W44,TX Irving,PM,Shipping,85.94,87.77356020560055,62.23647372528295,113.31064668591814,89.38,87.74,88.18,88.16,87.8,87.3,86.76
2024-W45,TX Irving,PM,Shipping,101.54,101.21998626924558,75.64211651748839,126.79785602100277,91.27,90.8,90.57,93.0,95.25,97.55,100.0
2024-W46,TX Irving,PM,Shipping,95.59,93.20009886977043,67.87191692276646,118.5282808167744,92.81,92.07,91.36,93.59,94.76,95.05,94.44
2024-W47,TX Irving,PM,Shipping,91.3,95.07015589658401,69.7080870285642,120.43222476460383,94.24,92.51,92.16,94.34,95.21,95.42,95.52
2024-W48,TX Irving,PM,Shipping,91.18,87.20731837497478,61.68136083102756,112.73327591892199,94.58,92.48,91.36,91.87,90.96,89.55,88.06
2024-W49,TX Irving,PM,Shipping,77.94,81.89424865567479,56.36696418610817,107.42153312524141,91.11,91.93,90.35,89.59,88.01,86.69,85.94
2024-W50,TX Irving,PM,Shipping,85.29,82.53143390668936,56.7189370160813,108.34393079729742,92.78,94.33,92.5,94.3,96.11,98.58,101.54
2024-W51,TX Irving,PM,Shipping,87.1,85.78189974296855,59.99961781431375,111.56418167162334,92.8,93.55,93.12,94.83,95.79,96.17,95.59
2024-W52,TX Irving,PM,Shipping,62.5,69.44530745408119,44.13262384903801,94.75799105912436,93.61,93.0,92.75,93.39,93.07,92.26,91.3
2025-W01,TX Irving,PM,Shipping,69.57,60.220253228320196,34.877207820452924,85.56329863618747,94.81,92.27,92.44,92.5,91.93,91.39,91.18
2025-W02,TX Irving,PM,Shipping,73.03,78.51796612234094,52.93541025426816,104.10052199041371,89.01,90.55,89.54,86.67,83.54,80.64,77.94
2025-W03,TX Irving,PM,Shipping,97.75,98.83817426398451,73.30786480511298,124.36848372285604,86.45,90.39,88.69,86.12,84.59,84.36,85.29
2025-W04,TX Irving,PM,Shipping,84.69,82.18765858513626,56.80793992701244,107.56737724326008,85.34,88.09,88.39,86.49,86.04,86.51,87.1
2025-W05,TX Irving,PM,Shipping,106.0,100.72500928322503,75.5236138167729,125.92640474967718,78.24,82.71,83.39,77.03,71.95,67.25,62.5
2025-W06,TX Irving,PM,Shipping,113.64,130.84711547919093,105.758784686738,155.93544627164385,76.05,78.95,80.53,73.93,70.48,69.13,69.57
2025-W07,TX Irving,PM,Shipping,166.1,142.59800116419058,117.45706086039215,167.738941467989,72.89,75.71,78.66,73.51,72.18,72.41,73.03
2025-W08,TX Irving,PM,Shipping,86.32,105.5971124111985,80.36903283134268,130.8251919910543,77.17,79.82,83.2,84.18,88.15,92.88,97.75
2025-W09,TX Irving,PM,Shipping,104.35,95.28785045529698,70.18418996832487,120.39151094226908,82.03,80.04,83.57,84.41,85.97,86.2,84.69
2025-W10,TX Irving,PM,Shipping,97.06,98.49464682511282,73.56843493033124,123.42085871989441,90.69,84.28,88.94,93.73,98.33,102.17,106.0
2025-W11,TX Irving,PM,Shipping,97.22,96.98262639322229,71.99709327092442,121.96815951552016,100.27,91.74,94.09,101.45,107.15,111.11,113.64
2025-W12,TX Irving,PM,Shipping,95.0,97.12688704259789,72.15228870969922,122.10148537549655,112.17,103.06,104.8,120.99,136.1,150.89,166.1
2025-W13,TX Irving,PM,Shipping,106.25,104.10709999385865,79.19994388137133,129.01425610634598,112.87,105.1,100.54,105.46,103.04,95.78,86.32
2025-W14,TX Irving,PM,Shipping,105.21,104.94149306811101,79.95545611535607,129.92753002086596,112.57,106.2,101.37,104.99,103.85,102.68,104.35
2025-W15,TX Irving,PM,Shipping,97.03,98.82967055046622,73.92591808398896,123.73342301694348,107.76,108.4,100.37,101.53,99.56,98.09,97.06
2025-W16,TX Irving,PM,Shipping,97.89,97.28739074105724,72.37148392736879,122.20329755474569,96.12,107.28,99.83,100.07,98.33,97.45,97.22
2025-W17,TX Irving,PM,Shipping,97.96,96.90404066311802,71.96575742161926,121.84232390461679,98.19,103.52,98.57,97.61,96.04,95.34,95.0
2025-W18,TX Irving,PM,Shipping,90.0,90.17192236350134,65.58428226019464,114.75956246680803,98.72,97.57,100.16,101.0,101.95,103.79,106.25
2025-W19,TX Irving,PM,Shipping,85.86,84.28525033948357,60.504189524102365,108.06631115486476,100.78,100.69,101.2,102.67,103.88,104.92,105.21
2025-W20,TX Irving,PM,Shipping,95.0,84.69042331539062,60.91725382035719,108.46359281042405,100.48,99.49,100.31,100.36,99.71,98.55,97.03
2025-W21,TX Irving,PM,Shipping,89.13,98.31635677423871,74.62688261660199,122.00583093187544,101.55,99.66,99.83,99.39,98.64,98.03,97.89
2025-W22,TX Irving,PM,Shipping,88.04,85.8548452627806,61.937797905545324,109.77189262001588,99.49,99.67,99.44,98.82,98.23,97.97,97.96
2025-W23,TX Irving,PM,Shipping,84.44,87.72108373786264,63.63180222429904,111.81036525142625,95.69,98.98,97.49,95.24,93.24,91.56,90.0
2025-W24,TX Irving,PM,Shipping,84.21,82.32948486175708,56.01446561866402,108.64450410485014,92.86,95.59,95.11,91.47,88.81,87.0,85.86
2025-W25,TX Irving,PM,Shipping,78.05,82.10063462227225,55.85506225155168,108.34620699299282,92.19,93.93,95.09,92.9,92.54,93.41,95.0
